T,FRAW,FCOR,ARCLENGTH,MOVING,CADENCENO
2326.695018263643,0.6488994158047214,0.8142691416215337,3.6033744154044083,0,108535
2326.715449995645,0.6317890486030003,0.8224904845912976,3.6867337242359777,0,108536
2326.735881727407,0.5964969434927803,0.8178675788209533,3.7986694073853604,0,108537
2326.756313458711,0.5685787334106677,0.8135182923394573,3.886606690397967,0,108538
2326.7767451900145,0.5440131655356102,0.8169579303839438,3.9793119699989457,0,108539
2326.7971769210853,0.5102990152787179,0.8125654817965934,4.0851094141198265,0,108540
2326.817608652149,0.47863533290833143,0.8230070229323843,4.2046166983751245,0,108541
2326.838040482755,0.44162182958243534,0.8207043963625816,4.327304898072679,0,108542
2326.858472113119,0.40504448279257066,0.8141653315037155,4.440207887620363,0,108543
2326.8789038432587,0.3754033530837103,0.8179326913874844,4.545883807597814,0,108544
2326.919767303072,1.011816609209603,0.8211910293689735,1.6252645507031946,0,108546
2326.9401990327387,1.0030543835608043,0.8274448170787602,1.7720239455106879,0,108547
2326.9606308621806,0.9842026519373338,0.8246442903525882,1.901289214425362,0,108548
2326.9810624913807,0.9618637503004652,0.8209551513349372,2.0387960976057498,0,108549
2327.0014942201233,0.9487015689823396,0.8220390687350576,2.1482341030192,0,108550
2327.0219260488666,0.9381559446217872,0.8232815779462068,2.232805369451491,0,108551
2327.042357677601,0.9252673254296018,0.8207308853090302,2.30573008476044,0,108552
2327.062789405878,0.913031333867241,0.8217009483072576,2.402847274855854,0,108553
2327.083221233923,0.889143923270071,0.8233337154133352,2.5557423647259405,0,108554
2327.103652861959,0.8684194947084757,0.8251286851116397,2.6876072243868845,0,108555
2327.1240845895372,0.8487295755791084,0.824743192965991,2.788214907854548,0,108556
2327.1445164171164,0.8294781059929391,0.8286288161100084,2.9000606792495507,0,108557
2327.164948044454,0.7990567303629753,0.8183407244921806,2.9973527499155366,0,108558
2327.1853798713346,0.7942945677748686,0.8369167625413173,3.0960488235157055,0,108559
2327.2058115982145,0.750621080947995,0.8229114318380331,3.229038646872905,0,108560
2327.2262433248543,0.7117937523224934,0.8173663293460824,3.3664509299968866,0,108561
2327.2466750515014,0.6880704972970264,0.8335635885063519,3.5150466916975684,0,108562
2327.267106777683,0.6462889096416474,0.8237295299737442,3.639362940331682,0,108563
2327.287538503624,0.606973957332559,0.8207721150880946,3.769275226544675,0,108564
2327.3079702295727,0.5682928224800441,0.8194074759475906,3.902158020076732,0,108565
2327.3284019552884,0.5370058488966062,0.8257333816745119,4.022684546280976,0,108566
2327.3488336805312,0.4995306103791008,0.8176711188877984,4.131609602869146,0,108567
2327.369265505782,0.46586535982051425,0.82157585799545,4.245842732306468,0,108568
2327.4101288555757,1.0727665104999733,0.8237623970791703,1.0995329433446746,0,108570
2327.430560680128,1.0593849846141015,0.8248292061294629,1.2305449042836725,0,108571
2327.450992304679,1.0345329166291868,0.8161317494220611,1.3503153058343937,0,108572
2327.4714240287576,1.0309894337140713,0.8237531914852804,1.472790319687557,0,108573
2327.4918558528443,1.0223427220449146,0.827155490831799,1.5959636966842476,0,108574
2327.5122874766967,1.0118362296404324,0.828139827027959,1.7012776252840196,0,108575
