# time_1               cadence_1   quality_1   x_1                     y_1                     flux_1               error_1              mflags_1   trend_t_1            trend_p_1            time_2               cadence_2   quality_2   x_2                     y_2                     flux_2               error_2              mflags_2   trend_t_2           trend_p_2           
  2144.307092849158    -31463      0           0.20075593888759613     0.15215085446834564     1597.660692110452    3.711350917816162    0          1597.2299047642116   1569.8043804982608   2144.307092849158    -31463      0           0.20075593888759613     0.15215085446834564     981.9430906759659    2.3047261238098145   0          940.4974698429414   1173.0449591613628  
  2144.3275250149236   -31462      0           0.2205326408147812      0.1387041211128235      1607.0722330857184   3.7140450477600098   0          1593.72194441775     1571.151776431956    2144.3275250149236   -31462      0           0.2205326408147812      0.1387041211128235      988.6725047964958    2.3056750297546387   0          938.6629070298787   1171.9709086351456  
  2144.347957280217    -31461      0           0.24220333993434906     0.12205877155065536     1600.4368192263912   3.712763547897339    0          1590.9886444683586   1573.875348639112    2144.347957280217    -31461      0           0.24220333993434906     0.12205877155065536     986.7700669869897    2.302950859069824    0          937.1315726830505   1169.342424932105   
  2144.3683893455163   -31460      0           0.26177868247032166     0.10841383785009384     1611.298686816252    3.7146952152252197   0          1589.4645666689844   1576.217368418938    2144.3683893455163   -31460      0           0.26177868247032166     0.10841383785009384     994.1900153631427    2.30361008644104     0          936.1776435597593   1166.6494769683056  
  2144.388821609886    -31459      0           0.28704768419265747     0.09259361028671265     1601.835159130517    3.7139298915863037   0          1589.478784914858    1578.946585085362    2144.388821609886    -31459      0           0.28704768419265747     0.09259361028671265     991.4945711288292    2.3021790981292725   0          936.0567194221618   1162.7147467074042  
  2144.409253773316    -31458      0           0.31479641795158386     0.07593321055173874     1597.1203793164184   3.7149627208709717   0          1591.156884975916    1581.8594855415274   2144.409253773316    -31458      0           0.31479641795158386     0.07593321055173874     988.456846661614     2.3016469478607178   0          936.9302252198923   1157.2022075643888  
  2144.4296858367525   -31457      0           0.34525004029273987     0.05779101327061653     1594.947248857253    3.713670015335083    0          1594.3962229359743   1584.7498210093845   2144.4296858367525   -31457      0           0.34525004029273987     0.05779101327061653     988.2884642724259    2.3005316257476807   0          938.8257078018095   1149.3556005357223  
  2144.450118099725    -31456      0           0.38092368841171265     0.03540760651230812     1595.914498989466    3.7144174575805664   0          1598.9323866094542   1587.4932333755667   2144.450118099725    -31456      0           0.38092368841171265     0.03540760651230812     992.489091869701     2.300201892852783    0          941.6471466387828   1136.9952772655363  
  2144.4705502622237   -31455      0           0.41703981161117554     0.014581169933080673    1660.94705406425     3.7217519283294678   8          1604.455272681605    1588.0999016036317   2144.4705502622237   -31455      0           0.41703981161117554     0.014581169933080673    1032.7064301389707   2.304391622543335    8          945.2214988740669   1122.44028109692    
  2144.4909823237977   -31454      0           0.4477382004261017      -0.003435792401432991   1594.3828181331405   3.7094955444335938   0          1610.692809959723    1587.4590709597483   2144.4909823237977   -31454      0           0.4477382004261017      -0.003435792401432991   990.8142182830655    2.2961583137512207   0          949.3466166869664   1107.604652971957   
  2144.5114145849075   -31453      0           0.4810211956501007      -0.0223573986440897     1598.753198194104    3.7079830169677734   0          1617.3955452840805   1585.7364194416148   2144.5114145849075   -31453      0           0.4810211956501007      -0.0223573986440897     991.2820828780277    2.294724702835083    0          953.8063494154557   1089.6043627774118  
  2144.5318466460158   -31452      0           0.5149226784706116      -0.04280015453696251    1597.1316830855435   3.7031400203704834   0          1624.2304890723253   1584.1367602931805   2144.5318466460158   -31452      0           0.5149226784706116      -0.04280015453696251    987.996121837826     2.291825771331787    0          958.3456547181003   1068.2655082610627  
